D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_37_190.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_37_190.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_37_190.jpg, 0, 0, 0, 7.900881E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_37_322.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_37_322.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_37_322.jpg, 0, 0, 0, 7.790809E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_37_447.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_37_447.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_37_447.jpg, 0, 0, 0, 7.809211E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_37_573.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_37_573.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_37_573.jpg, 0, 0, 0, 7.943126E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_37_695.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_37_695.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_37_695.jpg, 0, 0, 0, 7.818745E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_37_817.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_37_817.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_37_817.jpg, 0, 0, 0, 7.782909E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_37_941.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_37_941.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_37_941.jpg, 0, 0, 0, 7.805492E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_38_066.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_38_066.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_38_066.jpg, 0, 0, 0, 7.881709E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_38_191.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_38_191.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_38_191.jpg, 0, 0, 0, 7.796045E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_38_315.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_38_315.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_38_315.jpg, 0, 0, 0, 7.784436E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_38_441.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_38_441.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_38_441.jpg, 0, 0, 0, 7.780471E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_38_570.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_38_570.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_38_570.jpg, 0, 0, 0, 7.8198E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_38_695.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_38_695.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_38_695.jpg, 0, 0, 0, 7.80325E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_38_822.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_38_822.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_38_822.jpg, 0, 0, 0, 8.020783E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_39_070.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_39_070.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_39_070.jpg, 0, 0, 0, 7.781024E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_39_258.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_39_258.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_39_258.jpg, 0, 0, 0, 7.777266E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_39_386.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_39_386.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_39_386.jpg, 0, 0, 0, 7.839529E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_39_517.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_39_517.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_39_517.jpg, 0, 0, 0, 8.252136E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_39_641.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_39_641.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_39_641.jpg, 0, 0, 0, 7.767054E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_39_761.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_39_761.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_39_761.jpg, 0, 0, 0, 7.822217E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_39_884.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_39_884.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_39_884.jpg, 0, 0, 0, 8.081039E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_40_009.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_40_009.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_40_009.jpg, 0, 0, 0, 7.797483E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_40_135.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_40_135.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_40_135.jpg, 0, 0, 0, 7.815757E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_40_257.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_40_257.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_40_257.jpg, 0, 0, 0, 7.84677E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_40_383.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_40_383.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_40_383.jpg, 0, 0, 0, 8.037453E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_42_096.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_42_096.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_42_096.jpg, 0, 0, 0, 8.2176E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_42_377.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_42_377.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_42_377.jpg, 0, 0, 0, 7.800535E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_42_493.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_42_493.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_42_493.jpg, 0, 0, 0, 7.796851E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_42_611.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_42_611.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_42_611.jpg, 0, 0, 0, 7.801505E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_42_728.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_42_728.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_42_728.jpg, 0, 0, 0, 7.990767E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_42_843.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_42_843.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_42_843.jpg, 0, 0, 0, 7.790986E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_42_961.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_42_961.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_42_961.jpg, 0, 0, 0, 7.805564E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_078.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_078.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_078.jpg, 0, 0, 0, 7.834809E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_200.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_200.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_200.jpg, 0, 0, 0, 8.171974E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_320.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_320.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_320.jpg, 0, 0, 0, 7.847934E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_443.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_443.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_443.jpg, 0, 0, 0, 7.815663E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_561.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_561.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_561.jpg, 0, 0, 0, 7.784434E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_683.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_683.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_683.jpg, 0, 0, 0, 7.794794E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_804.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_804.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_804.jpg, 0, 0, 0, 7.882104E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_43_935.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_43_935.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_43_935.jpg, 0, 0, 0, 7.821483E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_44_057.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_44_057.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_44_057.jpg, 0, 0, 0, 7.913284E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_44_179.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_44_179.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_44_179.jpg, 0, 0, 0, 7.81011E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_44_301.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_44_301.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_44_301.jpg, 0, 0, 0, 7.806957E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_44_441.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_44_441.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_44_441.jpg, 0, 0, 0, 7.864035E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_44_675.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_44_675.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_44_675.jpg, 0, 0, 0, 7.867638E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_44_816.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_44_816.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_44_816.jpg, 0, 0, 0, 7.76685E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_44_954.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_44_954.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_44_954.jpg, 0, 0, 0, 7.850044E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_45_081.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_45_081.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_45_081.jpg, 0, 0, 0, 7.907263E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_45_220.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_45_220.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_45_220.jpg, 0, 0, 0, 7.832624E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_45_355.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_45_355.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_45_355.jpg, 0, 0, 0, 7.826084E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_45_489.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_45_489.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_45_489.jpg, 0, 0, 0, 7.810325E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_45_617.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_45_617.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_45_617.jpg, 0, 0, 0, 7.847502E-05
D:\UDACITY\simulator-windows-64\IMG\center_2020_03_03_12_51_45_745.jpg, D:\UDACITY\simulator-windows-64\IMG\left_2020_03_03_12_51_45_745.jpg, D:\UDACITY\simulator-windows-64\IMG\right_2020_03_03_12_51_45_745.jpg, 0, 0, 0, 7.830821E-05
